Accl X	Accl Y	Accl Z	Gyro X	Gyro Y	Gyro Z	Mag X	Mag Y	Mag Z	RPkt#	Rtime	LPkt#	Ltime
-17018	-830	1160	-1302	310	182	-804	214	-536	368	18258	367	71854832
-16608	-74	1132	-851	603	225	-805	215	-537	369	18308	368	71854884
-17064	2	992	292	714	133	-800	224	-536	370	18358	369	71854915
-16720	-344	844	1382	1019	322	-804	214	-530	371	18407	370	71855018
-16828	-406	888	2455	1035	-88	-795	217	-531	372	18456	371	71855042
-16706	-84	1218	3386	539	104	-793	213	-539	373	18506	372	71855120
-16858	216	1244	4960	66	98	-795	217	-533	374	18556	373	71855146
-16882	-216	1080	5675	843	12	-793	219	-533	375	18606	374	71855200
-16890	-818	876	6579	1178	63	-784	216	-532	376	18655	375	71855252
-16970	-166	840	7220	1088	108	-777	221	-529	377	18704	376	71855304
-16678	-184	972	8705	1020	539	-786	218	-522	378	18754	377	71855327
-16702	-634	1040	10195	790	544	-779	215	-521	379	18804	378	71855382
-16742	-484	962	11043	655	732	-770	216	-516	380	18854	379	71855407
-16578	-484	1486	11309	738	821	-771	215	-509	381	18904	380	71855461
-17108	-1076	1272	11686	632	742	-767	225	-505	382	18952	381	71855534
-16552	-1422	1034	11371	858	773	-766	220	-502	383	19002	382	71855614
-16996	-820	780	10093	410	616	-764	224	-498	384	19052	383	71855636
-16270	-848	1100	9603	-30	592	-764	228	-488	385	19102	384	71855665
-16962	-1000	1320	8570	-604	541	-759	223	-487	386	19152	385	71855742
-16978	-884	1456	7343	-527	435	-757	221	-479	387	19200	386	71855794
-16696	-592	1398	6604	-483	453	-760	228	-476	388	19250	387	71855825
-17264	-746	1360	5701	-580	83	-760	232	-474	389	19300	388	71855928
-16790	-802	1360	4963	179	76	-763	225	-469	390	19350	389	71855976
-16916	-500	1388	3699	-234	29	-761	229	-469	391	19400	390	71856000
-16214	-256	1728	3056	-567	1	-770	232	-462	392	19448	391	71856034
-17438	222	1334	2536	-722	15	-769	231	-459	393	19498	392	71856134
-16646	-818	1894	2161	259	-56	-761	233	-455	394	19548	393	71856159
-17216	-182	1564	1516	-74	-103	-764	228	-458	395	19598	394	71856189
-16496	-462	1638	987	751	-151	-764	226	-456	396	19648	395	71856236
-16812	-792	1924	-281	373	-207	-763	231	-449	397	19696	396	71856264
-17154	-792	1882	-1345	94	9	-759	233	-451	398	19746	397	71856340
-16434	-1486	1504	-3675	1211	-197	-765	227	-457	399	19796	398	71856386
-17642	-878	2242	-6277	-1	-388	-766	228	-456	400	19846	399	71856431
-15762	-740	1404	-7328	1087	-174	-765	229	-457	401	19896	400	71856501
-17176	-1588	1984	-9691	537	-665	-763	233	-461	402	19945	401	71856504
-16590	-1218	1830	-10912	490	-541	-763	231	-465	403	19994	402	71856583
-16794	-840	1856	-12870	580	-779	-762	232	-464	404	20044	403	71856635
-16804	-1460	1716	-13985	470	-700	-759	225	-471	405	20094	404	71856715
-16894	-962	2604	-16029	209	-1202	-757	229	-477	406	20144	405	71856739
-15972	-312	1520	-15845	-318	-741	-762	228	-482	407	20193	406	71856822
-17718	-1132	2504	-17631	-909	-1375	-767	225	-489	408	20242	407	71856872
-15806	-430	1800	-16326	-889	-458	-766	222	-498	409	20292	408	71856949
-17222	-834	2174	-16653	-955	-1195	-766	222	-498	410	20342	409	71856979
-16366	-222	2210	-16245	-1579	-527	-764	224	-502	411	20392	410	71857006
-16590	-1106	2082	-14595	-946	-686	-770	218	-506	412	20441	411	71857057
-17358	-908	2556	-14708	-1657	-723	-773	221	-503	413	20490	412	71857131
-16520	-650	1784	-13273	-735	-304	-776	224	-514	414	20540	413	71857182
-17222	-694	1972	-12701	-1183	-722	-775	223	-519	415	20590	414	71857209
-16398	-556	1412	-10672	-293	-160	-781	221	-527	416	20640	415	71857237
-17442	-658	1838	-9158	-745	-419	-782	220	-524	417	20689	416	71857314
-16746	-944	1872	-7197	-111	-157	-787	223	-523	418	20738	417	71857365
-16834	-992	1892	-5748	157	-229	-793	215	-525	419	20788	418	71857392
-16840	-1540	1886	-4381	189	96	-796	216	-524	420	20838	419	71857417
-16784	-1216	1864	-3592	562	-51	-793	221	-529	421	20888	420	71857469
-16704	-1444	1778	-2666	829	35	-793	219	-527	422	20937	421	71857522
-16854	-954	1900	-1894	746	84	-796	220	-530	423	20987	422	71857551
-16764	-270	1778	-478	877	-80	-790	218	-524	424	21036	423	71857600
-17172	-702	1522	804	890	385	-792	216	-528	425	21086	424	71857651
-16630	-952	1496	2196	1415	116	-791	219	-525	426	21136	425	71857705
-16838	-694	1572	3292	1361	234	-789	215	-527	427	21185	426	71857776
-16970	-616	1782	4643	1171	411	-781	217	-527	428	21235	427	71857841
-16856	-450	1608	6095	1290	423	-783	219	-527	429	21284	428	71857910
-16780	-506	1646	7554	1371	663	-787	223	-525	430	21334	429	71857936
-16746	-716	1576	8862	1454	458	-776	222	-518	431	21384	430	71857963
-16896	-616	1598	9479	1521	689	-778	222	-522	432	21433	431	71858009
-16728	-840	1540	10126	1540	638	-774	220	-514	433	21483	432	71858041
-16734	-266	1318	10528	1242	720	-771	223	-511	434	21532	433	71858119
-16742	-358	1448	10847	922	712	-773	221	-503	435	21582	434	71858195
-17218	-794	1542	11171	966	584	-763	223	-507	436	21632	435	71858245
-17098	-598	1450	11024	554	676	-764	220	-498	437	21681	436	71858320
-16298	-572	1512	10810	587	493	-765	225	-489	438	21731	437	71858375
-16892	-584	1264	10068	91	506	-760	224	-488	439	21780	438	71858403
-16444	-466	990	9959	343	594	-758	226	-480	440	21830	439	71858427
-16908	-668	1208	9495	-130	614	-754	232	-474	441	21880	440	71858509
-16890	-756	1570	8840	-71	274	-762	226	-472	442	21929	441	71858562
-16870	-668	1646	7745	-498	236	-759	231	-463	443	21979	442	71858591
-16630	-468	1630	7126	-347	229	-763	229	-461	444	22029	443	71858615
-16870	-668	1968	6042	-583	89	-766	230	-462	445	22078	444	71858666
-17290	-866	1774	5185	-309	22	-764	230	-454	446	22128	445	71858723
-16356	-280	1518	4403	332	-45	-764	228	-454	447	22177	446	71858770
-16652	-748	2112	3142	-167	-86	-770	226	-448	448	22227	447	71858817
-17074	-1404	2174	2171	-230	-185	-771	227	-443	449	22277	448	71858915
-16644	-930	1728	444	-94	-81	-766	234	-446	450	22326	449	71859019
-17208	-1124	2052	-1413	-58	-110	-768	230	-442	451	22376	450	71859045
-16692	-568	1578	-2838	150	-6	-772	230	-442	452	22425	451	71859070
-16878	-866	2148	-4614	151	-110	-764	232	-444	453	22475	452	71859071
-17050	-724	1794	-5729	208	-55	-769	227	-443	454	22525	453	71859170
-16912	-890	1890	-7212	464	-162	-766	230	-440	455	22574	454	71859195
-16728	-912	1946	-8715	254	-26	-770	228	-448	456	22624	455	71859247
-16890	-1466	1780	-10151	771	-129	-765	225	-449	457	22673	456	71859274
-16782	-1030	2360	-12025	456	-385	-760	230	-452	458	22723	457	71859302
-16586	-970	2316	-13613	324	-250	-765	225	-455	459	22773	458	71859354
-16676	-658	2136	-14694	-51	-381	-765	229	-463	460	22822	459	71859406
-16570	-1018	2070	-15054	762	-461	-765	231	-467	461	22872	460	71859459
-16778	-522	2180	-16555	135	-346	-763	223	-475	462	22921	461	71859535
-16716	-934	1674	-16042	837	-491	-759	225	-479	463	22971	462	71859560
-17390	-922	2096	-17372	-33	-555	-760	228	-484	464	23021	463	71859614
-15666	252	1114	-16053	241	-377	-770	224	-492	465	23071	464	71859668
-17510	-1704	2566	-16682	-8	-926	-764	224	-498	466	23119	465	71859742
-16082	184	1892	-15393	-1126	-429	-769	225	-501	467	23169	466	71859765
-17066	-448	1520	-15029	-347	-960	-770	214	-506	468	23219	467	71859816
-16898	-1276	1972	-14259	-843	-601	-775	221	-513	469	23269	468	71859869
-16312	564	1728	-12909	-515	-427	-780	220	-516	470	23319	469	71859926
-17814	-1262	1952	-12120	-710	-714	-784	216	-518	471	23367	470	71859976
-16454	-706	1690	-10942	-414	-47	-781	223	-523	472	23417	471	71860027
-16760	-40	1790	-9667	-689	-347	-782	218	-522	473	23467	472	71860057
-16744	-398	1604	-8014	-250	59	-789	219	-527	474	23517	473	71860129
-16946	-642	1862	-6004	-117	-7	-791	217	-529	475	23567	474	71860161
-16766	-780	1670	-4724	-170	-126	-789	219	-527	476	23615	475	71860188
-17084	-346	1750	-3332	-82	54	-790	212	-528	477	23665	476	71860240
-16644	-668	1796	-1901	397	-121	-796	220	-530	478	23715	477	71860344
-16966	-484	1780	-804	517	60	-787	225	-527	479	23765	478	71860367
-17060	-22	1790	788	670	-7	-794	218	-528	480	23815	479	71860397
-16582	-312	1784	2221	806	72	-792	216	-526	481	23863	480	71860449
-16918	-294	1808	3911	730	-49	-791	219	-527	482	23913	481	71860528
-16602	-252	1974	5673	868	51	-786	220	-528	483	23963	482	71860556
-16918	-212	1872	7285	822	296	-783	219	-529	484	24013	483	71860584
-16896	-230	2014	8702	1022	113	-784	220	-520	485	24063	484	71860669
-16660	-488	1588	10119	1468	312	-776	222	-512	486	24112	485	71860735
-16648	-438	2082	10164	1113	-66	-776	220	-514	487	24161	486	71860759
-17580	-642	2840	10742	101	106	-771	221	-507	488	24211	487	71860788
-16268	-780	1964	11458	724	85	-765	223	-507	489	24261	488	71860865
-16666	-826	1796	10400	921	41	-767	217	-497	490	24311	489	71860942
-17412	-144	2016	10087	959	273	-768	222	-494	491	24360	490	71860967
-16416	-338	1894	11143	1072	501	-763	225	-491	492	24409	491	71860998
-16836	-568	1956	10650	533	315	-759	221	-491	493	24459	492	71861047
-16846	-182	1680	10471	921	546	-759	223	-481	494	24509	493	71861073
-16730	-308	1524	10368	755	411	-768	228	-476	495	24558	494	71861151
-17606	-890	1330	10170	421	82	-762	228	-470	496	24608	495	71861177
-15962	-870	1928	8793	799	-30	-761	223	-469	497	24657	496	71861252
-17090	170	2132	7862	-948	-428	-760	228	-468	498	24707	497	71861338
-16846	-1052	2650	7837	-130	136	-762	232	-456	499	24757	498	71861387
-16252	-1566	1628	6321	1068	71	-764	234	-450	500	24806	499	71861513
-16758	-942	1662	4486	-37	88	-769	225	-457	501	24856	500	71861715
-17090	-262	2114	3425	-1007	84	-768	232	-450	502	24905	501	71861935
-16794	-986	1762	1809	84	-154	-766	232	-452	503	24955	502	71861935
-17074	-1154	2782	21	-388	-419	-770	226	-448	504	25005	503	71861936
-16058	-458	1732	272	-424	-200	-764	232	-446	505	25054	504	71861987
-16860	-1006	2112	-2088	-150	-371	-767	231	-439	506	25104	505	71861988
-16898	-1132	2044	-2824	-411	-111	-771	229	-441	507	25154	506	71861990
-17550	-836	2268	-4353	30	-257	-770	230	-446	508	25203	507	71861991
-16010	-396	1856	-5138	599	145	-770	232	-450	509	25253	508	71861993
-17282	-1084	2410	-6919	-53	-263	-769	231	-447	510	25302	509	71861995
-16686	-722	2046	-7602	499	-4	-765	229	-443	511	25352	510	71862038
-16792	-1796	1882	-9096	799	-245	-766	230	-450	512	25402	511	71862112
-16950	-916	2364	-11066	265	-27	-766	226	-452	513	25451	512	71862113
-16600	-818	2322	-11591	591	-172	-764	228	-456	514	25501	513	71862168
-16932	-964	2398	-13343	318	-254	-765	229	-457	515	25550	514	71862194
-16814	-1214	1932	-13003	1003	-358	-761	227	-459	516	25600	515	71862221
-17030	-890	2198	-14602	56	-788	-762	232	-468	517	25650	516	71862273
-16516	-1394	1620	-14782	862	-562	-761	225	-471	518	25699	517	71862351
-17462	-700	2426	-16559	-1343	-1106	-760	226	-482	519	25748	518	71862380
-15574	-530	1530	-14693	-82	-113	-762	222	-484	520	25798	519	71862407
-17838	-1016	2934	-16578	-1233	-877	-763	223	-493	521	25848	520	71862457
-17322	-814	2314	-13912	-164	-673	-768	226	-502	523	25947	521	71862535
-16690	-1314	1632	-13233	-450	19	-765	225	-505	524	25996	522	71862567
-16654	-714	2454	-13233	-454	-631	-770	226	-504	525	26046	523	71862638
-16838	-786	1984	-12075	-923	-251	-769	225	-503	526	26096	524	71862720
-16564	-680	2152	-11042	-879	96	-781	225	-511	527	26146	525	71862745
-16980	-646	2050	-9441	-1739	136	-781	223	-513	528	26196	526	71862777
-16760	-268	2080	-7913	-856	411	-778	228	-514	529	26244	527	71862825
-16446	-1500	2128	-5556	227	219	-783	219	-519	530	26294	528	71862877
-17482	-1488	2828	-6264	-712	208	-787	223	-519	531	26344	529	71862925
-16800	-306	2148	-5075	44	118	-787	227	-517	532	26394	530	71862951
-16344	-366	2054	-3866	506	-36	-794	220	-518	533	26444	531	71863037
-16578	-934	2246	-2037	675	47	-788	226	-524	534	26492	532	71863071
-17446	-840	2514	-1249	70	-89	-783	227	-521	535	26542	533	71863147
-16644	-278	2558	-539	563	-124	-787	223	-525	536	26592	534	71863200
-16574	74	2400	1360	288	-237	-793	225	-517	537	26642	535	71863227
-17070	30	2256	3079	983	-196	-782	224	-520	538	26691	536	71863256
-16600	-794	2258	4393	1449	-259	-780	220	-518	539	26740	537	71863328
-17232	-60	2662	5526	992	-118	-775	219	-519	540	26790	538	71863382
-16618	-190	2478	7320	1106	-133	-772	216	-512	541	26840	539	71863463
-16684	-328	2076	8591	1536	136	-775	221	-511	542	26890	540	71863515
-16910	-648	2188	9582	1809	17	-769	219	-503	543	26939	541	71863564
-16648	-232	2588	9934	1593	-11	-770	224	-510	544	26988	542	71863588
-16822	-434	2728	11011	1316	3	-769	225	-495	545	27038	543	71863640
-17002	-812	2346	11933	1229	38	-766	222	-494	546	27088	544	71863721
-16628	-258	1954	11677	1982	133	-767	223	-495	547	27138	545	71863772
-17272	-176	1834	12218	2247	102	-766	230	-490	548	27187	546	71863827
-16752	-2072	1734	12950	2623	336	-753	223	-481	549	27237	547	71863906
-16580	-1716	1172	11969	1770	223	-760	226	-476	550	27286	548	71863925
-17406	92	1100	10676	943	-297	-755	229	-475	551	27336	549	71863956
-16264	-834	2488	9564	1316	-194	-749	225	-465	552	27386	550	71864007
-16286	-1946	1584	9770	752	-92	-758	226	-464	553	27435	551	71864059
-16572	-1652	2326	7761	452	-86	-755	233	-465	554	27485	552	71864159
-17232	-1612	744	5846	330	192	-758	232	-454	555	27534	553	71864205
-16940	-1744	1330	4894	2614	-138	-762	228	-458	556	27584	554	71864228
-16638	-1502	746	2326	3746	627	-767	229	-459	557	27634	555	71864362
-16638	-1556	286	2373	1253	470	-758	234	-450	558	27683	556	71864440
-16434	-1152	606	-161	605	315	-768	230	-452	559	27733	557	71864465
-17188	-1368	490	-1112	-260	101	-762	228	-454	560	27782	558	71864465
-16482	-1350	-132	-1853	689	-206	-763	233	-449	561	27832	559	71864467
-16750	-2590	104	-3639	575	-204	-767	227	-451	562	27882	560	71864538
-15508	-1796	248	-4805	748	-158	-768	234	-452	563	27931	561	71864563
-17468	-208	1338	-6203	-1438	-375	-762	232	-454	564	27981	562	71864610
-17110	-286	802	-7128	-1705	-254	-762	230	-456	565	28030	563	71864660
-17560	-1238	300	-7402	-1014	-581	-759	227	-455	566	28080	564	71864714
-15824	-652	-580	-6500	228	-411	-762	228	-460	567	28130	565	71864740
-16892	-1384	96	-8305	11	-386	-760	224	-454	568	28179	566	71864792
-17350	-2248	554	-10005	-122	-809	-762	228	-458	569	28229	567	71864837
-15560	-1620	806	-12110	-43	-583	-761	231	-463	570	28279	568	71864871
-17108	-1422	454	-14060	-1069	-618	-754	228	-468	571	28328	569	71864947
-17390	-906	938	-14935	-723	-837	-758	222	-468	572	28378	570	71864977
-16368	-1210	1122	-14741	-764	-319	-754	230	-472	573	28427	571	71865025
-16444	-1306	902	-15776	-588	-814	-758	222	-486	574	28477	572	71865102
-17078	-540	1206	-15987	-915	-739	-752	218	-484	575	28527	573	71865153
-15766	170	1066	-14883	-864	-556	-757	221	-489	576	28576	574	71865180
-17638	-1414	1802	-14720	-2472	-788	-769	217	-495	577	28626	575	71865231
-17050	-536	1378	-13416	-1655	-61	-768	222	-494	578	28675	576	71865258
-16494	414	1656	-13588	-1298	-197	-768	218	-502	579	28725	577	71865313
-16628	-498	1978	-11726	-1154	-49	-765	223	-505	580	28775	578	71865363
-17494	-1512	1848	-11579	-827	-36	-772	222	-510	581	28824	579	71865387
-16488	-500	2132	-11228	-822	-9	-772	216	-514	582	28874	580	71865465
-16306	-328	1986	-10216	-338	-125	-780	224	-516	583	28923	581	71865519
-18036	-1298	2364	-9494	-2080	-206	-780	222	-518	584	28973	582	71865569
-15882	-438	1946	-8292	-200	160	-781	229	-511	585	29023	583	71865595
-16950	-640	2378	-7266	-706	-249	-783	219	-521	586	29072	584	71865645
-16750	-1170	2422	-6129	-459	-28	-780	224	-520	587	29122	585	71865721
-16528	-936	2710	-4998	-615	-103	-786	220	-518	588	29171	586	71865755
-17044	-254	2322	-3913	31	-193	-791	221	-519	589	29221	587	71865800
-16800	-696	2242	-2590	627	-271	-790	226	-524	590	29271	588	71865828
-16786	-430	2276	-858	725	-279	-792	220	-520	591	29321	589	71865932
-16880	-426	2522	712	664	-456	-782	218	-518	592	29370	590	71865959
-16226	-570	2554	2160	903	-201	-784	228	-522	593	29419	591	71865987
-17438	-8	2502	4103	600	-299	-788	220	-522	594	29469	592	71866060
-16664	76	1932	6739	1640	113	-781	225	-513	595	29519	593	71866116
-16670	-238	2374	8585	1666	5	-776	226	-520	596	29569	594	71866183
-17506	-316	2520	10206	1825	98	-772	220	-508	597	29617	595	71866211
-16830	-234	2288	11235	2076	-17	-775	221	-511	598	29667	596	71866259
-16668	-438	2270	12585	2177	104	-770	222	-506	599	29717	597	71866315
-17666	-858	2232	12995	1930	11	-768	222	-502	600	29767	598	71866367
-16322	-1072	2234	13442	2454	239	-764	220	-492	601	29817	599	71866391
-16174	-1336	1836	13303	2103	94	-764	224	-490	602	29865	600	71866442
-17018	-936	1700	12579	1423	237	-763	221	-489	603	29915	601	71866546
-16964	-1606	1408	11660	1961	446	-757	225	-481	604	29965	602	71866572
-16946	-1728	1518	10715	1384	417	-761	225	-475	605	30015	603	71866625
-16298	-622	1230	8710	1349	375	-763	227	-479	606	30065	604	71866674
-17088	-990	1188	8232	829	511	-764	228	-474	607	30113	605	71866727
-16524	-2108	542	7281	1538	541	-757	229	-467	608	30163	606	71866780
-16772	-1602	818	5725	1591	463	-761	231	-465	609	30213	607	71866831
-16832	-898	630	3539	1056	250	-762	232	-456	610	30263	608	71866935
-16852	-1160	690	2814	1261	232	-763	231	-459	611	30312	609	71867017
-16852	-1236	132	1716	1523	74	-767	231	-457	612	30362	610	71867120
-16642	-1116	234	262	1037	-363	-770	230	-458	613	30411	611	71867151
-16532	-1366	16	-933	935	-180	-762	230	-460	614	30461	612	71867152
-16884	-1014	332	-2523	664	-383	-763	233	-459	615	30511	613	71867202
-16354	-1244	178	-3780	683	-214	-763	233	-457	616	30560	614	71867203
-17264	-1304	308	-5524	162	-326	-762	230	-464	617	30610	615	71867305
-16210	-676	-102	-6413	431	-296	-761	227	-463	618	30659	616	71867308
-17448	-1176	98	-7921	57	-659	-763	231	-467	619	30709	617	71867400
-16360	-1134	-282	-8308	307	-513	-758	226	-464	620	30759	618	71867422
-16490	-1606	16	-10000	79	-862	-763	227	-475	621	30808	619	71867452
-16812	-926	386	-10988	-688	-768	-759	233	-477	622	30858	620	71867507
-16594	-1370	530	-11767	-584	-808	-755	227	-481	623	30907	621	71867552
-16840	-1256	966	-12838	-944	-894	-760	224	-480	624	30957	622	71867572
-17114	-1242	1006	-13399	-654	-803	-763	231	-481	625	31006	623	71867621
-16888	-952	1028	-14363	-622	-1094	-764	222	-488	626	31056	624	71867672
-15906	-614	476	-14913	-661	-1036	-761	223	-493	627	31106	625	71867704
-16464	-478	906	-15557	-1297	-1130	-764	222	-498	629	31205	626	71867811
-16750	-1394	1044	-15988	-555	-1172	-765	223	-503	630	31254	627	71867859
-17894	-358	1344	-16637	-1486	-1037	-768	218	-506	631	31304	628	71867911
-16260	314	478	-14882	-544	-900	-776	216	-510	632	31354	629	71867964
-17250	-1406	942	-15182	-260	-940	-775	215	-513	633	31404	630	71867987
-16438	-44	768	-13352	522	-691	-780	218	-526	634	31453	631	71868038
-17238	154	850	-12036	526	-893	-779	221	-523	635	31502	632	71868119
-16426	-480	964	-10547	-375	-315	-786	216	-530	636	31552	633	71868144
-17070	-292	1518	-8409	-1736	-546	-783	215	-535	637	31602	634	71868195
-16912	278	766	-6492	-917	-168	-784	214	-532	638	31652	635	71868226
-17150	224	886	-5235	-468	-231	-791	217	-537	639	31701	636	71868327
-16764	-638	1124	-3239	-218	200	-791	217	-533	640	31750	637	71868364
-16460	-258	1178	-2606	-669	-6	-792	216	-532	641	31800	638	71868392
-17162	-524	1618	-1163	-233	186	-791	217	-529	642	31850	639	71868442
-16756	-276	1238	-456	115	-53	-793	217	-531	643	31900	640	71868519
-16976	-678	1544	307	545	8	-791	217	-531	644	31949	641	71868544
-16712	158	1018	864	489	-114	-785	217	-531	645	31998	642	71868599
-16750	380	1874	2065	271	-199	-790	214	-528	646	32048	643	71868649
-16676	516	1458	4143	653	-237	-787	215	-529	647	32098	644	71868730
-17644	-136	1864	6540	567	-39	-788	216	-526	648	32148	645	71868757
-16396	38	1484	8351	456	465	-779	217	-525	649	32197	646	71868834
-16848	582	1418	9595	1086	41	-778	218	-520	650	32246	647	71868857
-17048	418	1812	11353	1248	642	-770	218	-516	651	32296	648	71868940
-16562	-410	1672	12946	1664	568	-771	219	-511	652	32346	649	71868947
-17538	-768	2004	12909	1026	348	-771	221	-503	653	32396	650	71868967
-16446	-708	1726	12879	1290	624	-765	223	-499	654	32446	651	71869044
-16862	-778	1442	11358	979	306	-759	225	-491	656	32544	652	71869151
-16826	-144	1126	10748	721	286	-757	225	-485	657	32594	653	71869181
-16620	-632	1330	10163	1378	542	-762	226	-480	658	32644	654	71869206
-16890	-1620	1170	9920	1038	549	-763	225	-473	659	32693	655	71869309
-17060	-1334	1494	8371	479	439	-758	226	-472	660	32742	656	71869386
-16402	-480	1132	6814	722	157	-762	232	-464	661	32792	657	71869434
-17890	-664	1082	5664	1058	452	-758	230	-460	662	32842	658	71869467
-16014	-794	402	6354	2575	85	-769	221	-463	663	32892	659	71869567
-16236	-1606	724	4756	2168	643	-765	233	-459	664	32941	660	71869727
-16960	-976	446	3853	772	713	-762	230	-460	665	32990	661	71869949
-17132	-1180	848	1653	355	479	-770	228	-460	666	33040	662	71869950
-17048	-946	416	1641	266	380	-773	229	-457	667	33090	663	71869950
-16384	-268	280	518	224	-64	-767	233	-455	668	33140	664	71870029
-16936	-1096	114	625	352	38	-772	228	-456	669	33190	665	71870053
-16804	-1156	256	-801	694	-167	-770	230	-454	670	33238	666	71870054
-16650	-1022	518	-2574	395	-90	-767	231	-455	671	33288	667	71870055
-16402	-670	-290	-4060	501	-284	-769	235	-459	672	33337	668	71870133
-17268	-1450	828	-6116	278	-688	-764	230	-460	673	33387	669	71870135
-16244	-864	6	-6934	179	-68	-761	233	-459	674	33437	670	71870136
-16484	-1244	746	-9527	101	-841	-766	230	-464	675	33486	671	71870159
-16758	-1328	1356	-11751	-965	-574	-764	228	-468	676	33535	672	71870161
-16168	-84	808	-12546	-970	-467	-763	231	-469	677	33585	673	71870185
-17766	-866	1752	-14644	-1975	-1128	-759	231	-469	678	33635	674	71870236
-16712	-642	1296	-15205	-946	-904	-760	230	-472	679	33684	675	71870263
-16980	-324	1028	-15744	-831	-1288	-761	231	-477	680	33734	676	71870341
-16476	-400	916	-16582	-1040	-981	-761	229	-481	681	33783	677	71870368
-17228	-1270	1814	-16551	-1275	-889	-766	230	-488	682	33833	678	71870416
-17160	-224	1696	-15971	-1289	-675	-769	227	-489	683	33883	679	71870469
-16368	-544	1312	-15622	-416	-932	-766	222	-502	684	33932	680	71870544
-17044	-710	1664	-15750	-1951	-1012	-763	227	-497	685	33982	681	71870571
-17224	-596	1510	-13360	-819	-595	-766	226	-508	686	34031	682	71870598
-16760	-1004	1462	-13102	-726	-976	-770	222	-504	687	34081	683	71870726
-16144	-738	1652	-11631	-312	-593	-776	220	-510	688	34131	684	71870750
-17342	-996	1270	-10862	-326	-414	-769	221	-515	689	34180	685	71870775
-17412	-1308	1702	-10199	-183	-363	-779	223	-519	690	34230	686	71870804
-16498	-348	1682	-9714	677	-138	-775	219	-519	691	34279	687	71870854
-16318	-660	1950	-8657	178	-365	-783	219	-521	692	34329	688	71870930
-17102	-760	1338	-7348	-221	-239	-783	217	-527	693	34379	689	71870957
-17144	-512	1930	-6519	-274	-155	-783	217	-529	694	34428	690	71871035
-16480	-782	1566	-5613	-15	-273	-786	214	-520	695	34478	691	71871059
-16802	-442	1434	-5108	47	-101	-788	220	-524	696	34528	692	71871155
-16784	-290	1544	-4022	74	-165	-789	219	-533	697	34577	693	71871180
-16800	-384	1872	-2966	-571	-15	-783	217	-525	698	34627	694	71871232
-16838	-356	1658	-1255	-265	18	-792	218	-532	699	34676	695	71871257
-16716	-426	1658	-52	-25	-127	-794	220	-526	700	34726	696	71871315
-16702	-458	1918	1190	-71	26	-788	220	-524	701	34776	697	71871356
-16964	-82	2192	2468	-80	-29	-788	218	-522	702	34825	698	71871406
-16906	24	1754	4285	-304	235	-782	222	-524	703	34875	699	71871457
-17256	-56	2248	5922	543	251	-781	223	-523	704	34924	700	71871514
-16578	78	2038	7787	1099	84	-781	221	-517	705	34974	701	71871550
-16924	258	2364	9264	1121	166	-781	215	-517	706	35024	702	71871604
-16706	-270	2334	10578	1372	45	-772	222	-512	707	35073	703	71871656
-16688	20	2330	11896	955	170	-772	220	-510	708	35122	704	71871707
-16784	-338	2614	12495	676	-109	-761	221	-501	709	35172	705	71871756
-16508	-956	2418	12568	835	241	-769	225	-495	710	35222	706	71871785
-16810	-1000	2922	11576	198	55	-772	228	-492	711	35272	707	71871911
-17526	-24	2682	11161	368	-51	-765	225	-485	712	35321	708	71871957
-16338	252	1492	11791	1789	397	-764	226	-482	713	35370	709	71872007
-17648	-1292	1886	12123	1943	303	-761	225	-481	714	35420	710	71872057
-16400	-1632	1850	11409	1850	88	-767	231	-471	715	35470	711	71872140
-17080	-426	1896	9689	1087	-268	-765	229	-471	716	35520	712	71872167
-16328	-824	1596	8845	1238	55	-764	228	-466	717	35570	713	71872216
-16682	-540	1176	7532	983	-16	-760	232	-458	718	35618	714	71872346
-16188	-1504	1494	5860	1926	211	-766	230	-458	719	35668	715	71872692
-18078	-1114	1400	3873	902	688	-768	230	-456	720	35718	716	71872788
-16322	-284	1000	2842	1956	221	-763	233	-455	721	35768	717	71872789
-16948	-250	830	1640	1255	256	-770	234	-456	722	35817	718	71872790
-16768	-798	872	1324	986	53	-767	229	-453	723	35866	719	71872791
-16744	-110	682	367	712	-30	-768	232	-454	724	35916	720	71872792
-17034	-660	1116	-849	338	-189	-773	235	-455	725	35966	721	71872839
-16452	-556	726	-1991	526	-83	-772	232	-462	726	36016	722	71872841
-16450	-580	686	-3386	642	-306	-767	233	-453	727	36065	723	71872843
-17208	-932	836	-5054	550	-215	-769	233	-455	728	36114	724	71872845
-16472	-772	188	-6204	1057	-497	-770	230	-460	729	36164	725	71872848
-15758	-1474	832	-8637	313	-429	-770	232	-458	730	36214	726	71872866
-17006	-652	600	-9513	-443	-218	-772	238	-466	731	36264	727	71872974
-18256	-638	1910	-12147	-563	-961	-770	236	-466	732	36313	728	71873001
-16010	-312	74	-11027	81	-485	-769	231	-473	733	36362	729	71873025
-17566	-1264	1384	-14129	887	-1293	-769	229	-473	734	36412	730	71873056
-16390	-294	900	-14252	206	-1167	-763	231	-477	735	36462	731	71873107
-16674	-62	758	-15186	503	-1438	-763	235	-483	736	36512	732	71873157
-17606	-642	1206	-15410	-434	-1281	-758	228	-484	737	36561	733	71873206
-15750	148	1158	-15002	586	-1619	-764	226	-488	738	36611	734	71873234
-18106	-526	800	-16288	-661	-2259	-765	225	-493	739	36660	735	71873262
